temperature_c,rainfall_deficit_pct,precip_mm,storage_pct,day_of_week,month,is_weekend,is_heatwave,demand_mgd
14.34,-20.01,0.15,83.99,0,5,0,0,50.829
41.11,1.11,0.0,28.73,5,3,1,1,90.477
18.52,-10.02,6.69,83.17,1,1,0,0,45.222
13.12,-64.89,1.58,85.59,1,10,0,0,47.592
31.47,-32.4,1.19,75.92,5,11,1,0,55.262
14.83,-27.33,8.67,88.52,5,11,1,0,30.778
15.26,18.97,4.78,91.7,1,11,0,0,35.914
39.21,-33.4,0.14,88.64,6,3,1,1,85.863
28.71,-78.89,0.69,53.62,6,1,1,0,69.497
20.21,-68.19,0.17,49.41,2,7,0,0,57.115
23.85,-10.42,5.02,18.94,3,7,0,0,59.527
36.79,-53.61,5.2,28.37,4,1,0,0,80.271
14.26,-10.75,9.95,65.45,1,11,0,0,36.589
15.96,0.39,1.08,20.82,6,8,1,0,37.129
32.95,50.68,0.34,90.1,0,9,0,0,61.057
32.64,11.78,0.16,29.3,5,7,1,0,64.35
45.06,-75.65,7.33,17.47,4,12,0,1,102.284
24.73,-26.7,3.16,30.0,0,10,0,0,60.23
14.21,31.08,4.2,14.16,3,7,0,0,44.638
30.28,-43.52,3.83,24.12,2,7,0,0,75.586
33.7,49.5,0.53,59.95,6,11,1,0,51.486
16.75,-5.94,3.78,34.58,3,5,0,0,53.122
30.8,-67.06,0.0,78.1,2,11,0,0,63.846
18.72,-46.17,2.42,44.4,1,2,0,0,62.286
40.72,46.88,0.89,70.69,0,1,0,1,85.749
40.4,58.8,3.74,70.2,3,1,0,1,81.628
26.61,40.82,0.0,21.54,3,5,0,0,70.205
44.87,-35.11,2.77,14.81,6,7,1,1,98.622
45.31,27.63,0.51,81.57,4,11,0,1,88.508
16.39,-48.89,3.01,69.57,3,12,0,0,46.47
24.5,-26.17,4.63,24.87,2,1,0,0,63.32
32.41,17.6,0.82,67.8,1,10,0,0,61.266
14.88,55.65,1.68,38.0,4,3,0,0,52.791
25.01,-18.51,0.84,14.82,1,5,0,0,72.489
20.88,-10.58,0.62,29.44,0,11,0,0,53.049
44.37,-49.18,0.0,74.24,6,12,1,1,87.637
25.99,-23.55,1.32,43.21,0,10,0,0,57.709
37.93,-71.18,6.71,56.31,1,3,0,0,89.54
25.15,40.2,1.07,21.61,3,1,0,0,64.297
16.48,-76.73,2.71,17.88,1,12,0,0,60.756
41.35,15.69,4.24,30.34,4,3,0,1,99.588
12.01,-41.75,1.2,50.17,3,3,0,0,51.683
13.9,-13.34,5.49,81.99,0,7,0,0,42.585
24.39,-40.58,0.0,74.89,3,3,0,0,63.63
35.35,-23.99,14.74,23.61,5,8,1,0,55.513
23.62,-3.45,0.95,16.08,2,11,0,0,52.164
14.25,9.73,10.8,29.17,4,5,0,0,46.452
22.81,51.64,3.6,82.45,4,6,0,0,55.739
20.33,-33.49,0.37,53.85,3,11,0,0,53.694
12.18,1.88,1.68,78.59,3,11,0,0,32.994
30.18,46.24,0.0,41.41,3,2,0,0,68.586
15.97,-39.37,2.29,60.19,0,9,0,0,42.79
21.77,41.11,3.26,60.55,3,1,0,0,54.21
33.8,54.06,0.0,63.27,2,2,0,0,63.485
36.65,38.65,0.75,49.96,5,8,1,0,58.582
20.96,-0.22,2.1,30.34,5,2,1,0,50.194
23.19,21.1,0.95,46.42,4,3,0,0,63.599
20.39,-12.65,0.54,92.85,2,6,0,0,54.457
44.53,3.62,0.54,33.13,4,5,0,1,102.377
18.48,56.43,0.06,71.61,6,7,1,0,44.187
18.23,-44.84,2.38,90.3,5,12,1,0,48.438
27.13,30.96,1.67,58.13,1,6,0,0,62.73
18.44,-9.13,6.17,51.59,1,4,0,0,55.341
17.33,-55.24,2.62,20.27,3,3,0,0,67.082
15.26,10.09,0.04,74.03,4,11,0,0,37.893
33.77,30.94,1.57,87.48,4,3,0,0,70.267
32.81,-0.37,3.91,93.36,5,1,1,0,56.614
34.11,37.24,14.14,27.14,3,7,0,0,56.621
38.29,-28.78,0.0,88.2,5,9,1,1,74.993
23.1,47.93,1.46,41.47,0,1,0,0,63.142
43.23,10.76,0.58,62.63,1,8,0,1,90.536
36.93,32.44,0.32,29.01,3,6,0,0,79.535
39.36,-41.78,1.78,31.11,3,10,0,1,87.35
36.51,-17.54,1.59,62.61,6,1,1,0,65.908
24.19,47.35,3.52,51.21,4,11,0,0,54.166
21.62,-72.87,0.53,91.97,2,11,0,0,58.5
26.37,-23.44,0.17,32.48,4,9,0,0,59.653
15.3,29.24,2.12,84.63,0,8,0,0,42.287
27.34,24.13,0.0,49.14,2,9,0,0,53.431
13.47,39.23,3.62,21.44,0,2,0,0,47.777
12.13,23.51,4.2,30.33,1,11,0,0,41.779
43.67,52.59,7.65,74.23,2,10,0,1,85.011
35.44,-10.24,0.0,80.26,0,10,0,0,62.189
31.1,7.4,1.69,13.36,1,6,0,0,68.904
23.6,38.68,3.23,44.85,6,2,1,0,47.071
31.4,18.24,6.5,52.0,5,7,1,0,55.027
42.31,-65.71,2.46,62.28,3,7,0,1,98.338
34.18,-28.62,1.18,65.3,6,4,1,0,72.98
32.48,-2.64,1.42,80.6,0,12,0,0,60.49
27.65,25.66,0.0,33.24,6,5,1,0,61.074
23.75,-3.9,8.1,19.51,3,12,0,0,52.245
35.75,28.86,1.34,25.85,2,11,0,0,70.344
45.35,37.27,1.39,89.63,5,1,1,1,84.868
26.44,-42.88,0.0,56.47,3,2,0,0,65.382
25.33,6.25,4.66,28.62,4,5,0,0,62.561
26.56,-2.0,2.05,76.8,2,8,0,0,53.455
26.47,-48.18,13.53,59.9,3,2,0,0,62.202
45.68,-11.42,1.4,41.22,0,3,0,1,108.457
36.03,-3.2,4.01,11.56,1,11,0,0,67.71
24.21,34.43,8.39,76.54,3,6,0,0,55.734
24.63,-15.46,0.0,70.98,6,7,1,0,51.042
26.65,-68.67,0.0,32.28,1,7,0,0,75.186
13.25,-11.78,0.0,32.58,4,12,0,0,49.267
29.95,37.31,3.82,33.08,0,2,0,0,64.049
39.59,-0.02,1.17,66.99,3,7,0,1,87.05
34.46,-35.36,1.3,35.01,5,1,1,0,66.7
18.75,48.94,0.47,36.38,2,1,0,0,52.993
36.75,-58.21,9.43,42.01,5,6,1,0,72.116
36.46,-34.24,12.09,93.32,2,11,0,0,61.644
20.93,-18.8,8.58,49.11,6,5,1,0,48.963
33.18,23.32,2.67,42.08,4,9,0,0,63.286
32.77,37.0,0.0,49.95,2,12,0,0,65.665
40.55,-71.8,4.66,71.13,1,1,0,1,100.693
16.63,30.89,2.09,85.11,6,9,1,0,25.431
18.62,20.87,1.84,94.22,3,11,0,0,41.932
28.52,45.25,2.11,51.32,2,11,0,0,51.848
13.5,46.06,0.0,49.11,4,9,0,0,31.895
26.13,28.85,0.59,38.08,0,12,0,0,66.066
38.8,-53.37,0.32,76.22,1,8,0,1,89.299
17.06,-36.06,0.54,65.72,3,1,0,0,52.885
27.64,51.08,0.12,40.89,2,12,0,0,54.247
45.65,3.74,0.0,54.08,3,11,0,1,89.76
29.2,-4.57,0.01,27.49,2,3,0,0,73.355
28.94,48.2,0.0,68.99,3,12,0,0,59.183
31.0,42.39,3.07,31.43,5,8,1,0,51.428
18.32,21.85,2.67,39.71,5,6,1,0,44.521
17.0,43.52,7.88,15.79,2,10,0,0,44.904
35.03,-64.06,1.93,28.69,2,8,0,0,81.473
25.46,26.06,0.44,26.57,4,10,0,0,56.654
21.86,55.19,2.94,72.5,6,5,1,0,49.35
13.07,-73.14,5.69,69.03,3,5,0,0,58.029
40.77,-48.77,0.0,55.74,0,2,0,1,108.026
13.1,31.16,3.71,42.9,4,11,0,0,38.141
37.5,-7.19,0.65,85.6,5,4,1,0,70.113
24.99,-67.87,3.86,85.15,6,2,1,0,60.848
32.36,-42.49,0.0,61.24,6,1,1,0,59.162
20.42,-34.63,1.92,65.93,4,5,0,0,63.757
17.28,-35.05,0.0,77.7,3,6,0,0,54.213
30.14,42.87,0.33,71.44,1,11,0,0,53.877
35.65,12.69,0.0,29.12,6,8,1,0,60.046
18.65,22.89,3.35,52.79,3,10,0,0,44.187
26.84,-78.1,0.0,22.91,4,1,0,0,73.563
27.12,-20.15,4.45,78.8,5,1,1,0,51.094
19.34,-35.51,0.0,65.55,0,3,0,0,62.868
31.21,39.27,0.71,93.22,2,5,0,0,69.233
16.96,53.54,0.0,21.6,4,1,0,0,51.286
29.33,-20.73,3.36,53.36,3,11,0,0,64.221
15.86,56.23,3.67,71.54,4,12,0,0,42.27
28.51,-77.99,0.0,83.72,3,6,0,0,76.069
22.59,-34.4,0.0,82.54,0,10,0,0,57.946
27.38,28.49,0.31,27.17,2,3,0,0,75.798
26.75,-29.59,0.17,93.5,2,1,0,0,60.498
42.87,48.93,0.02,93.41,2,11,0,1,80.916
28.66,-49.41,0.0,92.37,0,10,0,0,63.74
39.83,31.39,0.02,62.16,0,10,0,1,79.381
19.67,-51.76,1.29,80.71,2,10,0,0,47.784
23.97,-52.41,1.2,16.46,5,9,1,0,61.449
14.55,-17.6,2.38,31.71,6,10,1,0,37.52
26.31,52.29,1.85,17.82,5,12,1,0,49.452
34.74,1.96,3.35,52.97,6,11,1,0,63.482
40.5,8.9,0.1,92.0,6,11,1,1,66.761
31.24,-78.64,5.75,65.18,4,6,0,0,80.483
33.76,-72.07,0.09,49.21,0,10,0,0,74.897
18.03,-70.63,2.26,77.39,2,3,0,0,70.208
13.27,34.75,3.9,56.78,5,4,1,0,38.696
38.92,-46.84,1.94,48.9,2,11,0,1,90.544
17.68,-33.96,0.08,63.49,1,5,0,0,54.59
15.1,5.39,0.53,53.5,0,11,0,0,49.72
43.88,1.75,3.54,64.53,2,6,0,1,92.192
44.76,-22.53,5.31,78.22,2,4,0,1,101.155
32.95,-79.4,0.0,49.31,5,5,1,0,79.582
24.87,-17.06,3.06,45.28,5,7,1,0,50.895
40.33,23.44,6.97,57.49,0,1,0,1,80.122
18.96,-47.07,0.03,86.9,3,7,0,0,55.499
26.6,19.17,0.4,45.95,6,2,1,0,53.884
24.14,-77.88,3.24,82.06,3,6,0,0,70.567
43.03,47.12,0.24,62.46,6,4,1,1,95.626
43.27,53.01,0.18,11.05,0,8,0,1,99.001
34.13,-79.66,0.65,50.48,2,11,0,0,81.127
15.77,-15.91,0.0,27.9,6,2,1,0,46.569
28.39,-22.06,2.34,22.78,5,2,1,0,59.504
20.34,37.86,3.54,29.93,1,6,0,0,56.362
42.09,-4.3,3.58,70.56,6,10,1,1,71.289
16.71,5.59,2.81,63.33,2,4,0,0,52.307
13.85,-51.65,1.27,55.63,5,10,1,0,38.364
35.95,-69.21,9.64,52.1,2,1,0,0,73.28
27.41,16.93,5.33,43.08,2,4,0,0,69.878
40.5,6.89,1.43,85.36,2,7,0,1,85.5
14.54,36.53,0.36,89.26,2,8,0,0,38.155
39.24,38.26,1.94,74.98,4,5,0,1,87.12
13.27,8.34,0.0,34.5,5,11,1,0,32.502
12.95,-4.63,3.35,87.68,4,6,0,0,40.004
27.68,47.96,1.39,79.63,0,8,0,0,52.299
19.52,32.18,0.0,20.54,4,2,0,0,59.908
32.19,43.54,2.39,39.04,3,12,0,0,62.914
12.88,59.42,0.0,37.85,0,7,0,0,50.263
13.2,-23.51,11.18,72.05,2,6,0,0,42.864
36.72,20.37,0.03,54.53,6,4,1,0,68.937
19.15,16.33,6.72,32.69,2,8,0,0,48.073
34.32,-55.62,2.68,29.62,4,1,0,0,82.082
37.5,9.12,0.49,48.89,1,6,0,0,73.695
14.02,-20.07,6.05,66.61,6,10,1,0,32.191
38.17,-16.91,0.0,53.24,5,10,1,1,72.876
21.13,-54.78,1.08,32.19,1,8,0,0,63.236
25.24,24.26,0.97,62.7,4,5,0,0,58.713
14.95,17.71,3.63,94.91,6,7,1,0,30.315
40.51,-5.48,2.13,25.02,6,3,1,1,92.349
31.06,-58.06,0.0,54.91,5,8,1,0,66.463
29.16,-2.04,2.38,41.93,5,3,1,0,64.242
44.93,-65.98,1.89,28.57,3,4,0,1,114.511
23.37,-32.49,0.57,84.42,1,9,0,0,56.394
42.29,-27.87,0.54,91.41,0,2,0,1,94.762
36.47,43.68,2.5,39.77,2,4,0,0,76.725
43.57,-21.82,1.75,39.52,1,5,0,1,104.339
42.87,3.79,1.76,17.8,6,12,1,1,86.81
45.7,42.47,2.54,62.51,5,10,1,1,78.002
16.48,-20.39,3.38,12.26,2,5,0,0,63.111
39.06,43.72,0.56,52.18,2,8,0,1,86.496
39.35,-60.9,1.14,22.99,5,3,1,1,101.208
33.91,-28.92,1.53,67.15,4,10,0,0,62.966
21.48,-66.74,3.18,88.96,6,5,1,0,55.156
44.82,-1.47,0.0,17.55,5,11,1,1,86.301
18.95,54.02,1.88,76.11,4,11,0,0,43.91
28.99,11.97,0.45,80.6,5,3,1,0,54.129
29.73,7.65,3.56,24.98,6,5,1,0,57.195
17.5,-41.06,0.25,88.42,2,11,0,0,41.149
36.57,50.35,0.05,62.78,1,2,0,0,76.274
15.02,-13.99,6.08,55.47,6,8,1,0,36.71
35.57,-42.62,0.0,67.07,1,7,0,0,70.492
40.85,58.28,1.84,34.49,2,7,0,1,92.474
23.88,-20.76,0.84,12.16,0,7,0,0,65.671
36.12,-27.99,1.72,47.57,5,7,1,0,71.918
17.33,-75.11,2.04,73.18,6,5,1,0,54.966
40.76,-55.04,1.34,88.09,2,6,0,1,100.621
44.37,33.29,1.88,46.56,0,12,0,1,91.641
17.19,-12.42,0.32,32.41,1,1,0,0,52.142
35.52,53.68,0.0,21.16,4,2,0,0,80.168
29.2,-68.26,0.08,89.52,2,1,0,0,74.928
30.07,6.23,1.7,29.63,5,8,1,0,51.13
36.02,20.8,0.0,87.44,5,4,1,0,68.687
28.62,6.97,0.68,25.62,3,1,0,0,62.742
32.41,-5.82,1.25,11.54,4,3,0,0,70.381
19.85,0.96,2.95,29.06,0,4,0,0,61.354
24.87,16.54,3.21,51.89,0,2,0,0,62.831
41.42,40.86,3.6,39.64,2,10,0,1,80.444
15.74,-32.91,0.35,87.16,0,1,0,0,44.624
32.32,-15.65,0.09,56.33,0,11,0,0,63.99
18.27,9.03,0.69,20.01,4,12,0,0,49.613
40.78,-36.01,2.88,63.15,0,12,0,1,97.204
31.69,-54.97,4.46,43.06,1,3,0,0,80.35
25.7,55.26,1.34,67.71,5,3,1,0,56.344
20.49,-52.74,6.18,76.83,1,12,0,0,54.515
26.85,-47.42,0.0,93.77,1,8,0,0,66.583
44.56,6.62,4.49,59.01,5,7,1,1,80.941
29.31,-69.17,0.0,41.17,0,11,0,0,73.342
27.96,-75.23,1.02,46.86,2,3,0,0,76.09
37.37,-71.04,23.02,44.22,3,5,0,0,81.992
24.89,-62.74,0.0,48.3,0,2,0,0,78.284
26.53,-19.91,5.2,12.55,4,10,0,0,62.922
23.46,36.1,2.42,31.02,2,3,0,0,63.12
17.13,-32.12,1.88,93.96,2,2,0,0,47.808
36.27,-20.15,0.17,88.88,3,5,0,0,75.897
41.68,4.04,2.28,14.1,0,7,0,1,94.423
42.79,-37.7,0.1,93.26,4,3,0,1,103.294
41.95,-19.44,3.98,77.32,3,11,0,1,84.112
27.36,-25.92,0.0,10.23,0,10,0,0,65.068
21.66,-32.14,0.86,87.64,5,12,1,0,51.76
33.69,-25.62,0.9,91.63,3,5,0,0,76.02
44.46,-78.44,0.92,63.44,0,5,0,1,117.368
36.72,44.08,0.0,77.01,2,7,0,0,67.748
28.82,56.83,11.44,38.27,5,11,1,0,41.645
35.42,40.75,5.73,58.65,3,7,0,0,70.356
38.27,-79.2,3.12,72.18,2,5,0,1,108.254
43.26,25.12,0.1,57.71,0,8,0,1,87.247
37.95,0.23,0.95,35.89,0,2,0,0,77.754
26.73,-66.82,0.84,65.18,2,12,0,0,64.956
21.3,50.6,1.43,81.27,1,9,0,0,46.705
29.0,28.67,0.02,81.06,4,6,0,0,66.484
23.16,-59.66,0.61,21.23,3,2,0,0,72.71
44.05,54.97,0.0,47.86,0,4,0,1,101.331
29.27,-62.33,9.29,13.29,4,7,0,0,68.317
28.05,-16.34,0.03,63.79,6,12,1,0,48.376
23.84,-57.74,0.44,30.58,6,6,1,0,68.619
33.74,-58.97,0.83,89.08,6,12,1,0,63.746
29.68,55.49,0.03,62.55,3,7,0,0,65.974
16.39,0.1,5.28,44.05,2,10,0,0,39.889
41.55,-43.72,7.06,72.17,0,2,0,1,96.836
24.21,28.7,5.57,27.63,4,10,0,0,51.916
26.71,42.53,2.98,17.77,3,3,0,0,69.577
18.99,48.46,2.88,17.43,4,5,0,0,64.167
30.82,50.62,1.65,59.54,2,4,0,0,67.635
35.87,46.78,0.0,85.55,1,7,0,0,66.942
41.96,9.45,1.3,28.93,4,8,0,1,88.931
13.75,-32.05,0.0,74.6,2,5,0,0,47.933
45.09,49.58,0.0,13.2,3,1,0,1,103.618
35.93,-62.85,0.71,40.03,6,8,1,0,76.93
21.67,-56.37,0.0,65.57,1,6,0,0,69.044
18.95,-19.26,0.26,80.23,0,10,0,0,47.826
22.07,-40.29,0.0,90.17,4,9,0,0,58.943
41.77,6.2,2.5,63.77,4,5,0,1,96.08
21.91,46.74,0.11,49.33,2,1,0,0,58.184
27.74,-11.26,6.21,15.15,4,7,0,0,65.537
36.0,-2.46,0.09,33.43,6,10,1,0,59.615
41.65,-20.76,6.28,88.46,1,10,0,1,81.536
34.39,19.06,2.05,59.55,5,5,1,0,67.239
37.61,-65.9,1.11,39.13,3,3,0,0,87.909
17.89,-73.2,0.84,31.15,5,1,1,0,58.992
41.83,9.79,0.31,19.66,6,8,1,1,80.748
21.37,-5.12,2.53,73.89,1,4,0,0,59.276
16.36,-22.97,0.56,45.05,0,10,0,0,56.503
45.19,-33.24,0.37,89.61,0,8,0,1,97.84
18.86,-72.75,0.0,48.62,1,1,0,0,69.1
16.65,15.28,1.22,79.56,2,9,0,0,43.015
33.28,-20.99,1.2,21.07,1,4,0,0,73.828
22.84,-17.66,3.35,22.83,5,11,1,0,47.346
16.53,45.08,1.97,33.22,5,1,1,0,43.477
32.44,23.26,5.36,26.25,2,5,0,0,66.117
37.81,-49.28,1.33,93.02,4,1,0,0,75.944
38.97,12.0,5.4,78.69,2,8,0,1,79.548
17.29,-61.48,0.42,39.62,3,6,0,0,61.425
30.93,-52.83,0.04,54.18,2,7,0,0,71.857
39.67,19.98,0.49,55.33,5,9,1,1,79.89
17.48,-62.38,3.05,61.61,1,11,0,0,42.002
19.06,-40.77,4.01,18.81,6,5,1,0,57.761
12.08,45.73,2.54,39.66,6,7,1,0,38.362
29.84,23.36,1.97,17.3,1,8,0,0,64.469
18.62,50.12,9.09,88.12,3,11,0,0,41.549
36.62,43.46,8.77,44.29,5,3,1,0,63.908
44.72,-36.24,0.0,71.8,5,7,1,1,88.534
19.1,8.53,1.42,88.27,2,11,0,0,41.761
34.07,-26.98,0.44,36.3,3,4,0,0,80.618
19.2,17.59,3.65,17.47,1,5,0,0,57.745
12.61,-31.22,6.69,38.58,1,6,0,0,50.636
37.79,-79.82,3.48,67.03,1,9,0,0,76.539
26.76,-66.85,2.75,52.48,1,9,0,0,63.514
44.19,27.94,3.42,16.37,2,2,0,1,96.782
30.17,-68.24,0.0,15.97,4,3,0,0,87.987
17.35,3.92,12.87,69.46,6,10,1,0,22.246
27.29,40.09,1.63,72.61,4,9,0,0,49.004
18.9,23.75,1.53,19.31,3,7,0,0,51.54
41.85,-22.12,0.62,77.55,4,6,0,1,96.523
35.49,-50.8,2.68,39.37,4,12,0,0,79.303
23.6,49.16,1.51,15.8,3,11,0,0,58.022
29.95,-0.7,1.57,38.38,0,5,0,0,72.578
34.76,-23.24,0.06,72.09,3,5,0,0,78.785
38.62,51.89,1.18,65.74,0,11,0,1,82.102
14.73,-49.9,0.0,50.93,4,5,0,0,62.858
12.77,-18.08,1.03,33.77,6,5,1,0,46.819
15.89,-64.79,0.2,45.52,5,12,1,0,47.132
25.43,-62.52,5.53,42.44,5,2,1,0,60.023
27.87,-24.2,2.99,43.15,3,9,0,0,65.111
16.64,17.95,0.13,51.62,3,9,0,0,44.474
25.98,-32.55,0.2,48.7,3,5,0,0,74.742
27.02,16.54,0.0,18.71,1,3,0,0,66.898
15.71,32.73,3.41,34.66,6,11,1,0,32.437
43.17,42.86,4.56,20.97,0,10,0,1,85.813
32.37,-73.74,0.42,61.18,6,11,1,0,66.699
25.21,28.32,2.46,45.94,6,5,1,0,52.256
29.23,-59.4,0.0,67.11,6,12,1,0,58.385
22.68,17.76,0.0,17.45,0,10,0,0,61.85
41.05,-27.97,0.26,39.32,6,3,1,1,95.605
31.55,19.09,0.05,25.33,1,6,0,0,74.707
28.83,-50.06,3.78,17.83,1,4,0,0,76.495
42.97,10.3,0.0,75.74,4,7,0,1,84.782
40.49,-62.43,4.41,21.13,2,3,0,1,111.543
39.64,-56.24,0.17,24.87,6,9,1,1,81.161
19.67,6.02,0.5,41.18,3,6,0,0,55.198
17.21,-32.85,0.0,34.88,0,8,0,0,53.517
35.46,18.53,0.0,88.18,1,8,0,0,60.64
27.93,15.92,4.45,94.03,5,8,1,0,42.08
35.25,7.03,0.59,45.9,4,10,0,0,61.72
37.86,22.28,1.04,27.1,2,8,0,0,69.228
22.04,31.15,0.46,52.34,1,7,0,0,56.028
21.68,47.6,0.53,52.13,4,8,0,0,55.193
28.69,-68.73,0.4,49.61,1,8,0,0,67.036
21.3,0.02,1.29,11.73,0,10,0,0,54.605
34.69,24.83,0.83,20.91,3,6,0,0,78.055
37.39,-49.63,0.59,21.99,6,4,1,0,83.295
28.05,-43.09,0.0,39.9,2,4,0,0,76.918
36.61,-42.62,0.22,59.37,4,3,0,0,82.211
29.35,0.13,4.73,84.62,3,8,0,0,56.828
36.24,-28.74,2.68,28.99,6,9,1,0,64.669
19.65,13.25,0.0,75.55,4,4,0,0,49.868
37.12,5.43,1.22,29.23,3,7,0,0,74.202
36.31,12.0,5.27,12.77,1,5,0,0,79.106
21.06,-44.68,1.76,65.24,6,11,1,0,41.674
30.9,27.43,4.56,28.24,0,11,0,0,61.265
41.08,12.96,4.6,88.17,3,12,0,1,83.104
20.48,-61.71,0.0,89.34,1,11,0,0,52.499
37.02,-51.98,2.46,18.93,3,11,0,0,80.26
44.43,-37.86,0.95,26.55,6,7,1,1,91.938
41.45,51.05,0.21,27.89,0,7,0,1,91.85
25.65,-34.31,0.29,87.47,0,4,0,0,70.586
32.65,-77.22,2.34,16.63,5,10,1,0,74.015
45.72,-60.17,16.14,73.85,4,4,0,1,98.281
31.33,-75.5,0.65,34.45,2,5,0,0,89.77
15.91,-23.6,3.15,59.51,1,12,0,0,47.031
13.54,31.6,1.57,25.07,4,1,0,0,41.023
38.87,-16.94,0.66,78.56,1,2,0,1,86.768
26.4,37.46,0.0,67.02,4,10,0,0,54.668
20.39,-73.35,10.27,11.8,2,9,0,0,55.597
23.82,-14.24,0.93,30.16,5,10,1,0,45.948
37.75,30.19,0.0,49.64,4,6,0,0,76.596
27.82,14.46,0.7,55.15,4,1,0,0,62.823
41.53,39.4,6.82,80.32,0,4,0,1,92.56
36.99,-41.66,1.38,42.89,4,11,0,0,80.353
45.12,-9.88,0.0,88.78,4,8,0,1,87.798
42.21,14.76,0.0,26.48,3,11,0,1,90.882
20.65,-56.41,0.56,82.91,4,1,0,0,61.497
34.41,34.21,2.68,86.87,4,4,0,0,72.353
12.7,-36.39,0.65,63.27,1,9,0,0,47.772
45.7,-66.94,4.9,92.24,3,1,0,1,99.851
20.87,27.2,0.24,44.9,0,6,0,0,61.171
34.6,18.7,3.45,69.44,5,11,1,0,49.505
40.87,43.72,2.14,10.86,1,2,0,1,97.671
17.46,44.89,0.86,33.35,5,1,1,0,45.303
40.83,-41.01,1.76,58.14,4,8,0,1,96.91
12.42,9.79,4.09,84.45,3,3,0,0,45.313
27.03,59.88,0.48,91.0,3,3,0,0,61.781
28.05,-45.87,2.49,59.25,1,7,0,0,68.177
24.72,-13.8,0.59,82.75,4,8,0,0,55.811
31.94,47.42,2.65,77.93,2,10,0,0,63.322
43.1,-65.57,0.27,75.76,5,2,1,1,99.969
23.12,49.95,2.22,19.47,5,10,1,0,46.346
31.69,-11.66,1.45,50.68,6,9,1,0,48.992
41.83,45.03,0.38,51.33,6,9,1,1,74.742
38.28,6.99,7.77,76.93,5,3,1,1,76.776
13.38,14.0,2.17,59.82,1,10,0,0,40.333
44.05,28.22,4.28,79.69,1,2,0,1,89.149
13.59,-70.6,11.64,91.3,6,9,1,0,34.734
32.02,7.89,5.26,57.15,6,2,1,0,57.354
31.56,49.35,5.91,77.3,1,8,0,0,58.308
38.74,53.86,1.12,57.65,4,6,0,1,89.725
17.05,55.57,0.31,63.18,6,3,1,0,42.039
18.1,10.42,1.2,50.46,5,3,1,0,44.28
37.57,8.66,0.23,91.57,6,6,1,0,63.951
17.08,-2.65,2.72,79.49,2,5,0,0,50.437
27.96,5.06,3.19,73.92,3,6,0,0,57.486
36.88,5.7,1.02,38.01,4,6,0,0,77.402
34.14,-74.06,1.89,51.26,6,1,1,0,83.261
19.16,-67.56,0.0,83.35,6,6,1,0,53.449
22.33,6.72,1.43,89.59,3,5,0,0,61.036
44.95,-36.01,0.0,94.79,5,5,1,1,85.817
27.25,-37.8,2.46,72.43,2,3,0,0,68.834
13.51,-52.92,0.0,72.12,4,3,0,0,61.061
19.47,32.15,4.25,17.98,5,2,1,0,49.041
23.64,55.01,2.63,73.88,6,8,1,0,38.719
45.98,7.89,0.0,39.47,0,7,0,1,99.659
22.29,52.36,0.85,83.49,0,10,0,0,49.903
12.9,43.74,0.15,10.96,1,3,0,0,61.888
29.44,-49.49,0.0,89.42,0,5,0,0,78.239
14.84,-58.51,5.87,51.13,1,3,0,0,58.218
21.32,-50.38,0.0,20.88,6,12,1,0,54.234
45.74,-66.53,0.62,61.08,4,10,0,1,100.587
35.96,1.6,1.49,68.82,0,2,0,0,70.095
13.72,-40.43,1.33,76.28,4,10,0,0,43.076
27.26,47.81,0.49,69.66,6,12,1,0,45.741
17.84,5.88,2.43,57.04,5,8,1,0,33.589
16.18,-29.65,5.48,16.97,5,12,1,0,46.675
31.96,57.85,0.07,83.35,6,3,1,0,60.155
29.19,53.45,0.0,93.59,5,4,1,0,54.389
37.26,29.01,0.0,76.13,6,8,1,0,58.083
42.34,30.84,0.0,12.95,5,7,1,1,86.148
20.39,56.82,0.11,74.23,4,9,0,0,43.915
43.38,4.06,0.0,32.92,1,12,0,1,95.539
29.61,43.2,2.14,91.78,6,3,1,0,55.467
20.8,-70.92,2.0,15.4,0,11,0,0,64.5
40.76,-2.43,0.08,17.84,1,2,0,1,99.518
13.21,-9.65,1.8,25.42,5,6,1,0,43.746
31.02,-74.72,0.88,74.02,5,6,1,0,67.667
36.54,-67.83,2.58,65.37,6,10,1,0,65.326
21.52,-76.94,0.0,71.82,0,6,0,0,71.961
41.36,-38.84,4.65,40.08,5,10,1,1,84.266
20.17,-72.51,1.27,84.76,0,2,0,0,60.557
40.56,-20.76,0.87,47.93,4,12,0,1,92.074
14.67,33.78,1.64,21.4,1,3,0,0,55.08
17.44,5.94,5.0,75.24,3,8,0,0,35.6
24.95,14.33,1.13,55.01,0,6,0,0,59.488
41.04,-75.59,0.26,60.44,0,2,0,1,109.576
16.92,37.53,3.84,42.74,6,7,1,0,43.545
41.76,-59.53,0.77,70.41,3,11,0,1,89.829
19.81,-37.63,1.0,13.02,3,7,0,0,66.979
27.39,-7.65,4.16,51.75,2,9,0,0,49.557
23.99,50.2,3.01,46.31,6,12,1,0,48.752
16.02,59.74,0.32,73.45,5,4,1,0,42.767
44.11,29.57,0.56,32.6,3,1,0,1,94.618
26.9,22.1,4.79,29.87,0,9,0,0,58.25
35.47,-6.12,0.0,37.19,4,10,0,0,64.752
