date,reservoir_id,reservoir_name,storage_pct,inflow_mcm,outflow_mcm,rainfall_mm,temperature_c,evaporation_mm,catchment_rainfall_mm,capacity_mcm,dam_release_mcm,groundwater_recharge_mcm,season,month,location_lat,location_lng
2023-08-17,RES-C,Reservoir C,98.0,4.822,0.664,8.18,23.31,4.36,9.19,180.0,0.605,0.451,monsoon,8,21.1458,79.0882
2023-08-18,RES-C,Reservoir C,98.0,2.001,0.583,1.24,26.76,3.57,1.42,180.0,0.382,0.109,monsoon,8,21.1458,79.0882
2023-08-19,RES-C,Reservoir C,98.0,1.759,0.974,2.72,23.97,3.49,3.11,180.0,0.871,0.225,monsoon,8,21.1458,79.0882
2023-08-20,RES-C,Reservoir C,98.0,6.358,0.74,9.76,24.28,3.18,10.88,180.0,0.609,0.583,monsoon,8,21.1458,79.0882
2023-08-21,RES-C,Reservoir C,98.0,5.969,0.902,10.82,24.66,3.8,12.18,180.0,0.783,0.588,monsoon,8,21.1458,79.0882
2023-08-22,RES-C,Reservoir C,98.0,9.264,0.931,17.53,24.42,3.59,21.51,180.0,0.813,0.968,monsoon,8,21.1458,79.0882
2023-08-23,RES-C,Reservoir C,98.0,4.042,0.577,5.93,25.83,3.34,7.15,180.0,0.5,0.331,monsoon,8,21.1458,79.0882
2023-08-24,RES-C,Reservoir C,98.0,2.377,0.665,2.55,23.29,3.23,2.92,180.0,0.544,0.226,monsoon,8,21.1458,79.0882
2023-08-25,RES-C,Reservoir C,98.0,2.39,1.158,2.77,24.94,3.93,3.16,180.0,0.976,0.192,monsoon,8,21.1458,79.0882
2023-08-26,RES-C,Reservoir C,98.0,3.346,0.892,5.76,24.2,3.81,6.4,180.0,0.743,0.37,monsoon,8,21.1458,79.0882
2023-08-27,RES-C,Reservoir C,98.0,1.982,0.874,2.04,25.18,3.13,2.36,180.0,0.699,0.18,monsoon,8,21.1458,79.0882
2023-08-28,RES-C,Reservoir C,98.0,8.615,0.816,16.59,23.74,3.24,19.24,180.0,0.691,0.944,monsoon,8,21.1458,79.0882
2023-08-29,RES-C,Reservoir C,98.0,2.221,1.074,3.41,23.58,3.91,4.21,180.0,0.879,0.258,monsoon,8,21.1458,79.0882
2023-08-30,RES-C,Reservoir C,98.0,8.116,1.303,14.79,24.88,3.47,17.92,180.0,1.178,0.801,monsoon,8,21.1458,79.0882
2023-08-31,RES-C,Reservoir C,98.0,1.37,1.149,1.74,24.43,3.52,2.03,180.0,1.104,0.178,monsoon,8,21.1458,79.0882
2023-09-01,RES-C,Reservoir C,98.0,3.43,1.24,4.62,20.09,3.25,5.17,180.0,1.074,0.375,monsoon,9,21.1458,79.0882
2023-09-02,RES-C,Reservoir C,98.0,2.559,1.512,3.96,22.69,2.85,4.74,180.0,1.324,0.3,monsoon,9,21.1458,79.0882
2023-09-03,RES-C,Reservoir C,98.0,1.226,1.448,1.01,21.95,2.88,1.25,180.0,1.326,0.129,monsoon,9,21.1458,79.0882
2023-09-04,RES-C,Reservoir C,98.0,2.581,1.398,4.27,20.98,2.95,4.75,180.0,1.188,0.269,monsoon,9,21.1458,79.0882
2023-09-05,RES-C,Reservoir C,98.0,4.63,1.673,6.96,20.51,3.35,8.54,180.0,1.565,0.409,monsoon,9,21.1458,79.0882
2023-09-06,RES-C,Reservoir C,97.453,0.669,1.295,0.21,21.51,3.42,0.24,180.0,1.112,0.111,monsoon,9,21.1458,79.0882
2023-09-07,RES-C,Reservoir C,98.0,5.591,1.54,8.85,21.86,3.37,10.66,180.0,1.302,0.496,monsoon,9,21.1458,79.0882
2023-09-08,RES-C,Reservoir C,98.0,4.851,1.209,7.5,19.16,2.79,8.46,180.0,1.058,0.455,monsoon,9,21.1458,79.0882
2023-09-09,RES-C,Reservoir C,98.0,3.327,1.36,5.42,21.52,3.45,6.45,180.0,1.221,0.394,monsoon,9,21.1458,79.0882
2023-09-10,RES-C,Reservoir C,98.0,5.923,1.154,10.42,21.85,3.11,11.83,180.0,1.01,0.605,monsoon,9,21.1458,79.0882
2023-09-11,RES-C,Reservoir C,98.0,6.085,1.302,11.02,18.25,2.89,13.02,180.0,1.071,0.599,monsoon,9,21.1458,79.0882
2023-09-12,RES-C,Reservoir C,98.0,19.184,1.481,36.74,21.31,3.36,43.72,180.0,1.31,1.982,monsoon,9,21.1458,79.0882
2023-09-13,RES-C,Reservoir C,98.0,1.195,1.3,0.93,21.91,3.67,1.11,180.0,1.043,0.18,monsoon,9,21.1458,79.0882
2023-09-14,RES-C,Reservoir C,98.0,9.858,1.084,18.55,21.77,3.13,22.3,180.0,0.92,1.023,monsoon,9,21.1458,79.0882
2023-09-15,RES-C,Reservoir C,98.0,7.042,0.799,12.74,22.03,3.07,14.14,180.0,0.682,0.755,monsoon,9,21.1458,79.0882
2023-09-16,RES-C,Reservoir C,98.0,3.968,0.902,7.5,20.68,3.4,9.04,180.0,0.781,0.447,monsoon,9,21.1458,79.0882
2023-09-17,RES-C,Reservoir C,98.0,1.644,0.716,1.78,19.82,3.32,2.0,180.0,0.563,0.191,monsoon,9,21.1458,79.0882
2023-09-18,RES-C,Reservoir C,98.0,2.847,0.864,3.67,18.91,2.64,4.41,180.0,0.817,0.251,monsoon,9,21.1458,79.0882
2023-09-19,RES-C,Reservoir C,98.0,2.389,0.918,3.15,22.38,2.88,3.52,180.0,0.792,0.197,monsoon,9,21.1458,79.0882
2023-09-20,RES-C,Reservoir C,98.0,3.553,0.752,4.9,21.92,3.53,5.74,180.0,0.624,0.403,monsoon,9,21.1458,79.0882
2023-09-21,RES-C,Reservoir C,98.0,5.632,1.063,10.08,22.47,2.73,11.67,180.0,0.901,0.542,monsoon,9,21.1458,79.0882
2023-09-22,RES-C,Reservoir C,98.0,8.574,1.138,15.88,20.2,2.45,19.77,180.0,0.891,0.883,monsoon,9,21.1458,79.0882
2023-09-23,RES-C,Reservoir C,98.0,11.693,0.859,22.77,22.04,3.09,27.2,180.0,0.706,1.227,monsoon,9,21.1458,79.0882
2023-09-24,RES-C,Reservoir C,98.0,2.467,0.853,3.7,19.27,2.84,4.12,180.0,0.799,0.28,monsoon,9,21.1458,79.0882
2023-09-25,RES-C,Reservoir C,98.0,4.702,0.769,6.47,20.03,2.59,7.8,180.0,0.665,0.401,monsoon,9,21.1458,79.0882
2023-09-26,RES-C,Reservoir C,98.0,1.981,0.921,2.21,21.22,3.11,2.5,180.0,0.757,0.188,monsoon,9,21.1458,79.0882
2023-09-27,RES-C,Reservoir C,98.0,7.091,0.841,13.22,21.87,3.2,15.11,180.0,0.686,0.745,monsoon,9,21.1458,79.0882
2023-09-28,RES-C,Reservoir C,98.0,4.352,1.059,7.93,23.09,3.13,9.17,180.0,0.828,0.491,monsoon,9,21.1458,79.0882
2023-09-29,RES-C,Reservoir C,98.0,2.463,1.134,4.47,20.78,3.6,5.44,180.0,0.936,0.303,monsoon,9,21.1458,79.0882
2023-09-30,RES-C,Reservoir C,97.377,0.934,0.949,0.85,20.03,3.03,1.06,180.0,0.753,0.121,monsoon,9,21.1458,79.0882
2023-10-01,RES-C,Reservoir C,96.5,1.106,1.273,0.08,18.9,3.11,0.1,180.0,1.133,0.044,autumn,10,21.1458,79.0882
2023-10-02,RES-C,Reservoir C,96.673,0.983,1.444,0.68,19.17,2.36,0.76,180.0,1.239,0.174,autumn,10,21.1458,79.0882
2023-10-03,RES-C,Reservoir C,96.682,0.487,1.221,0.04,22.67,2.78,0.05,180.0,1.115,0.098,autumn,10,21.1458,79.0882
2023-10-04,RES-C,Reservoir C,96.543,0.536,0.932,0.07,20.91,3.15,0.08,180.0,0.733,0.09,autumn,10,21.1458,79.0882
2023-10-05,RES-C,Reservoir C,96.593,1.127,1.247,0.2,21.34,3.62,0.23,180.0,1.111,0.071,autumn,10,21.1458,79.0882
2023-10-06,RES-C,Reservoir C,96.918,1.052,1.017,0.57,19.71,2.56,0.67,180.0,0.94,0.078,autumn,10,21.1458,79.0882
2023-10-07,RES-C,Reservoir C,97.051,0.904,1.226,0.65,20.0,2.94,0.81,180.0,1.046,0.138,autumn,10,21.1458,79.0882
2023-10-08,RES-C,Reservoir C,96.52,0.799,1.554,0.22,20.84,2.63,0.25,180.0,1.334,0.086,autumn,10,21.1458,79.0882
2023-10-09,RES-C,Reservoir C,97.315,1.677,0.85,0.21,19.39,2.61,0.25,180.0,0.721,0.109,autumn,10,21.1458,79.0882
2023-10-10,RES-C,Reservoir C,97.217,1.232,1.153,0.01,19.65,2.92,0.01,180.0,0.924,0.04,autumn,10,21.1458,79.0882
2023-10-11,RES-C,Reservoir C,97.599,1.698,1.193,0.77,19.19,2.66,0.93,180.0,1.126,0.165,autumn,10,21.1458,79.0882
2023-10-12,RES-C,Reservoir C,97.271,0.214,0.937,0.06,19.46,2.44,0.07,180.0,0.847,0.11,autumn,10,21.1458,79.0882
2023-10-13,RES-C,Reservoir C,96.995,0.97,0.926,0.45,20.06,2.51,0.54,180.0,0.783,0.1,autumn,10,21.1458,79.0882
2023-10-14,RES-C,Reservoir C,96.397,0.669,1.284,0.19,19.01,2.22,0.22,180.0,1.153,0.104,autumn,10,21.1458,79.0882
2023-10-15,RES-C,Reservoir C,97.456,1.457,0.972,0.94,20.34,3.08,1.14,180.0,0.855,0.149,autumn,10,21.1458,79.0882
2023-10-16,RES-C,Reservoir C,97.222,1.229,1.05,0.12,20.34,3.12,0.14,180.0,0.893,0.046,autumn,10,21.1458,79.0882
2023-10-17,RES-C,Reservoir C,97.598,1.331,0.912,0.83,19.78,3.05,1.03,180.0,0.788,0.172,autumn,10,21.1458,79.0882
2023-10-18,RES-C,Reservoir C,97.654,0.575,0.84,0.16,19.01,2.51,0.19,180.0,0.708,0.103,autumn,10,21.1458,79.0882
2023-10-19,RES-C,Reservoir C,97.632,1.022,1.016,0.92,20.13,3.22,1.08,180.0,0.852,0.105,autumn,10,21.1458,79.0882
2023-10-20,RES-C,Reservoir C,97.907,1.155,1.054,0.28,19.39,3.04,0.32,180.0,0.937,0.061,autumn,10,21.1458,79.0882
2023-10-21,RES-C,Reservoir C,98.0,1.153,0.544,0.2,20.06,2.91,0.23,180.0,0.399,0.12,autumn,10,21.1458,79.0882
2023-10-22,RES-C,Reservoir C,97.73,0.853,0.775,0.01,21.32,3.01,0.01,180.0,0.657,0.087,autumn,10,21.1458,79.0882
2023-10-23,RES-C,Reservoir C,98.0,0.925,0.767,0.16,18.5,2.52,0.2,180.0,0.677,0.102,autumn,10,21.1458,79.0882
2023-10-24,RES-C,Reservoir C,97.8,0.844,0.838,0.05,22.61,3.27,0.06,180.0,0.65,0.083,autumn,10,21.1458,79.0882
2023-10-25,RES-C,Reservoir C,98.0,1.168,1.136,0.55,19.91,3.37,0.68,180.0,0.9,0.077,autumn,10,21.1458,79.0882
2023-10-26,RES-C,Reservoir C,98.0,1.293,1.04,0.49,20.49,3.3,0.57,180.0,0.837,0.12,autumn,10,21.1458,79.0882
2023-10-27,RES-C,Reservoir C,97.673,1.167,1.303,0.29,19.1,2.71,0.36,180.0,1.137,0.089,autumn,10,21.1458,79.0882
2023-10-28,RES-C,Reservoir C,97.607,0.87,1.183,0.13,21.37,3.23,0.15,180.0,1.065,0.086,autumn,10,21.1458,79.0882
2023-10-29,RES-C,Reservoir C,97.045,0.836,1.292,0.11,19.85,2.55,0.13,180.0,1.157,0.157,autumn,10,21.1458,79.0882
2023-10-30,RES-C,Reservoir C,97.61,1.834,1.025,2.14,19.53,3.06,2.59,180.0,0.822,0.213,autumn,10,21.1458,79.0882
2023-10-31,RES-C,Reservoir C,97.536,0.947,0.962,0.85,19.31,2.57,1.01,180.0,0.926,0.15,autumn,10,21.1458,79.0882
2023-11-01,RES-C,Reservoir C,97.118,0.844,1.109,0.65,20.75,3.2,0.79,180.0,0.977,0.194,autumn,11,21.1458,79.0882
2023-11-02,RES-C,Reservoir C,96.571,1.077,1.502,0.18,21.57,3.98,0.2,180.0,1.315,0.1,autumn,11,21.1458,79.0882
2023-11-03,RES-C,Reservoir C,97.163,0.628,1.086,0.16,21.28,2.88,0.19,180.0,0.993,0.091,autumn,11,21.1458,79.0882
2023-11-04,RES-C,Reservoir C,97.18,1.195,1.179,0.22,21.02,3.9,0.25,180.0,1.008,0.071,autumn,11,21.1458,79.0882
2023-11-05,RES-C,Reservoir C,97.204,1.459,1.149,1.38,20.22,3.07,1.56,180.0,0.98,0.135,autumn,11,21.1458,79.0882
2023-11-06,RES-C,Reservoir C,96.784,1.287,1.628,0.4,20.15,2.69,0.49,180.0,1.551,0.039,autumn,11,21.1458,79.0882
2023-11-07,RES-C,Reservoir C,96.876,1.117,1.25,0.19,20.52,2.72,0.23,180.0,1.095,0.113,autumn,11,21.1458,79.0882
2023-11-08,RES-C,Reservoir C,96.525,1.109,1.284,0.03,21.62,3.8,0.03,180.0,1.165,0.043,autumn,11,21.1458,79.0882
2023-11-09,RES-C,Reservoir C,96.136,1.029,1.047,0.81,21.87,3.27,0.92,180.0,0.876,0.147,autumn,11,21.1458,79.0882
2023-11-10,RES-C,Reservoir C,96.064,1.224,1.329,0.58,22.03,2.97,0.64,180.0,1.146,0.107,autumn,11,21.1458,79.0882
2023-11-11,RES-C,Reservoir C,96.301,1.312,0.856,0.51,21.07,2.97,0.6,180.0,0.686,0.11,autumn,11,21.1458,79.0882
2023-11-12,RES-C,Reservoir C,95.848,0.374,0.907,0.24,21.53,3.21,0.29,180.0,0.753,0.09,autumn,11,21.1458,79.0882
2023-11-13,RES-C,Reservoir C,95.884,1.521,0.903,0.25,20.87,3.0,0.31,180.0,0.738,0.134,autumn,11,21.1458,79.0882
2023-11-14,RES-C,Reservoir C,96.209,1.746,0.922,0.31,18.98,2.88,0.38,180.0,0.831,0.132,autumn,11,21.1458,79.0882
2023-11-15,RES-C,Reservoir C,96.482,1.578,0.783,0.9,20.81,3.53,1.06,180.0,0.634,0.124,autumn,11,21.1458,79.0882
2023-11-16,RES-C,Reservoir C,96.274,1.088,1.053,0.01,20.62,2.64,0.02,180.0,0.943,0.054,autumn,11,21.1458,79.0882
2023-11-17,RES-C,Reservoir C,96.417,1.049,0.961,0.09,19.82,3.07,0.1,180.0,0.759,0.112,autumn,11,21.1458,79.0882
2023-11-18,RES-C,Reservoir C,97.438,1.186,0.743,1.0,20.39,2.93,1.24,180.0,0.559,0.101,autumn,11,21.1458,79.0882
2023-11-19,RES-C,Reservoir C,97.812,0.855,0.985,0.19,21.23,2.9,0.22,180.0,0.801,0.043,autumn,11,21.1458,79.0882
2023-11-20,RES-C,Reservoir C,98.0,1.207,0.828,0.14,19.71,3.19,0.16,180.0,0.592,0.102,autumn,11,21.1458,79.0882
2023-11-21,RES-C,Reservoir C,97.765,0.625,0.707,0.33,20.22,2.49,0.4,180.0,0.574,0.133,autumn,11,21.1458,79.0882
2023-11-22,RES-C,Reservoir C,98.0,0.447,0.94,0.04,22.93,2.54,0.04,180.0,0.818,0.07,autumn,11,21.1458,79.0882
2023-11-23,RES-C,Reservoir C,98.0,0.817,0.479,0.32,19.15,2.87,0.36,180.0,0.346,0.108,autumn,11,21.1458,79.0882
2023-11-24,RES-C,Reservoir C,98.0,1.223,0.933,0.39,20.85,2.96,0.44,180.0,0.863,0.087,autumn,11,21.1458,79.0882
2023-11-25,RES-C,Reservoir C,98.0,0.674,0.765,0.36,19.67,2.45,0.43,180.0,0.691,0.119,autumn,11,21.1458,79.0882
2023-11-26,RES-C,Reservoir C,97.814,0.792,0.922,0.14,20.17,2.41,0.18,180.0,0.741,0.12,autumn,11,21.1458,79.0882
2023-11-27,RES-C,Reservoir C,97.884,0.97,1.274,0.42,20.83,3.58,0.5,180.0,1.194,0.093,autumn,11,21.1458,79.0882
2023-11-28,RES-C,Reservoir C,97.991,0.871,0.969,0.87,19.89,3.03,0.97,180.0,0.872,0.093,autumn,11,21.1458,79.0882
2023-11-29,RES-C,Reservoir C,96.984,0.602,1.29,1.32,21.76,3.12,1.58,180.0,1.145,0.102,autumn,11,21.1458,79.0882
2023-11-30,RES-C,Reservoir C,96.496,0.442,1.218,0.0,22.69,3.88,0.0,180.0,1.089,0.108,autumn,11,21.1458,79.0882
2023-12-01,RES-C,Reservoir C,96.664,1.131,1.338,0.49,25.01,3.81,0.56,180.0,1.143,0.07,winter,12,21.1458,79.0882
2023-12-02,RES-C,Reservoir C,96.831,1.372,1.232,0.82,25.23,4.06,0.91,180.0,1.079,0.132,winter,12,21.1458,79.0882
2023-12-03,RES-C,Reservoir C,96.877,0.994,1.202,0.04,22.34,2.83,0.05,180.0,1.092,0.105,winter,12,21.1458,79.0882
2023-12-04,RES-C,Reservoir C,96.464,1.317,1.576,0.62,23.71,2.98,0.71,180.0,1.378,0.096,winter,12,21.1458,79.0882
2023-12-05,RES-C,Reservoir C,96.343,1.104,1.475,1.07,24.56,3.63,1.19,180.0,1.288,0.129,winter,12,21.1458,79.0882
2023-12-06,RES-C,Reservoir C,95.985,0.572,1.142,0.14,25.05,3.63,0.16,180.0,1.063,0.117,winter,12,21.1458,79.0882
2023-12-07,RES-C,Reservoir C,95.967,1.254,1.122,0.65,26.1,4.01,0.78,180.0,0.96,0.088,winter,12,21.1458,79.0882
2023-12-08,RES-C,Reservoir C,95.988,1.57,1.112,1.72,25.28,3.04,1.96,180.0,0.998,0.139,winter,12,21.1458,79.0882
2023-12-09,RES-C,Reservoir C,96.235,1.209,1.307,0.19,25.08,3.72,0.21,180.0,1.194,0.082,winter,12,21.1458,79.0882
2023-12-10,RES-C,Reservoir C,96.083,0.952,1.422,0.04,27.16,4.06,0.04,180.0,1.178,0.12,winter,12,21.1458,79.0882
2023-12-11,RES-C,Reservoir C,96.292,1.414,1.191,0.33,24.12,3.67,0.4,180.0,1.035,0.145,winter,12,21.1458,79.0882
2023-12-12,RES-C,Reservoir C,97.137,1.033,0.797,0.79,23.65,3.22,0.97,180.0,0.657,0.117,winter,12,21.1458,79.0882
2023-12-13,RES-C,Reservoir C,97.327,1.199,1.115,0.05,24.21,3.56,0.06,180.0,0.961,0.061,winter,12,21.1458,79.0882
2023-12-14,RES-C,Reservoir C,98.0,1.891,1.188,0.76,22.9,3.02,0.92,180.0,0.994,0.15,winter,12,21.1458,79.0882
2023-12-15,RES-C,Reservoir C,98.0,1.627,0.894,1.62,24.08,3.3,1.99,180.0,0.779,0.111,winter,12,21.1458,79.0882
2023-12-16,RES-C,Reservoir C,98.0,2.048,1.135,2.16,21.93,2.82,2.6,180.0,1.011,0.196,winter,12,21.1458,79.0882
2023-12-17,RES-C,Reservoir C,97.831,1.025,0.668,1.11,23.36,3.08,1.31,180.0,0.485,0.134,winter,12,21.1458,79.0882
2023-12-18,RES-C,Reservoir C,98.0,1.547,0.839,0.89,23.86,3.29,0.98,180.0,0.765,0.163,winter,12,21.1458,79.0882
2023-12-19,RES-C,Reservoir C,97.367,1.24,0.698,0.09,25.14,3.37,0.1,180.0,0.498,0.126,winter,12,21.1458,79.0882
2023-12-20,RES-C,Reservoir C,97.462,0.906,0.88,0.57,25.33,3.31,0.65,180.0,0.81,0.08,winter,12,21.1458,79.0882
2023-12-21,RES-C,Reservoir C,97.658,1.058,0.892,0.11,22.84,2.85,0.12,180.0,0.754,0.09,winter,12,21.1458,79.0882
2023-12-22,RES-C,Reservoir C,97.626,1.145,1.024,0.49,26.49,4.27,0.61,180.0,0.954,0.088,winter,12,21.1458,79.0882
2023-12-23,RES-C,Reservoir C,97.65,1.014,0.886,0.16,24.18,3.25,0.18,180.0,0.789,0.079,winter,12,21.1458,79.0882
2023-12-24,RES-C,Reservoir C,97.332,1.14,0.907,0.11,24.29,3.51,0.13,180.0,0.692,0.104,winter,12,21.1458,79.0882
2023-12-25,RES-C,Reservoir C,98.0,1.886,0.927,1.81,22.06,2.62,2.26,180.0,0.725,0.16,winter,12,21.1458,79.0882
2023-12-26,RES-C,Reservoir C,97.845,0.971,1.018,0.44,23.26,3.7,0.53,180.0,0.81,0.108,winter,12,21.1458,79.0882
2023-12-27,RES-C,Reservoir C,97.717,1.29,0.901,0.4,25.26,3.58,0.46,180.0,0.823,0.129,winter,12,21.1458,79.0882
2023-12-28,RES-C,Reservoir C,98.0,1.453,1.251,0.53,24.2,3.27,0.66,180.0,1.154,0.152,winter,12,21.1458,79.0882
2023-12-29,RES-C,Reservoir C,97.816,0.962,1.36,0.72,24.13,3.26,0.83,180.0,1.193,0.125,winter,12,21.1458,79.0882
2023-12-30,RES-C,Reservoir C,97.598,0.87,1.008,0.15,24.27,3.67,0.16,180.0,0.822,0.091,winter,12,21.1458,79.0882
2023-12-31,RES-C,Reservoir C,97.036,0.489,1.202,0.62,22.27,2.29,0.73,180.0,1.092,0.078,winter,12,21.1458,79.0882
2024-01-01,RES-C,Reservoir C,97.175,1.484,1.247,0.98,27.88,3.6,1.11,180.0,1.126,0.176,winter,1,21.1458,79.0882
2024-01-02,RES-C,Reservoir C,97.728,1.292,1.114,0.13,29.69,4.03,0.16,180.0,1.021,0.101,winter,1,21.1458,79.0882
2024-01-03,RES-C,Reservoir C,97.645,1.024,1.447,0.64,29.3,3.98,0.73,180.0,1.214,0.116,winter,1,21.1458,79.0882
2024-01-04,RES-C,Reservoir C,97.331,0.993,1.494,0.29,27.85,4.59,0.36,180.0,1.368,0.097,winter,1,21.1458,79.0882
2024-01-05,RES-C,Reservoir C,97.325,0.9,1.423,0.36,29.88,3.98,0.4,180.0,1.272,0.109,winter,1,21.1458,79.0882
2024-01-06,RES-C,Reservoir C,96.925,0.759,1.473,0.19,26.49,3.98,0.23,180.0,1.319,0.112,winter,1,21.1458,79.0882
2024-01-07,RES-C,Reservoir C,96.94,0.984,1.183,0.21,26.83,4.26,0.23,180.0,0.978,0.117,winter,1,21.1458,79.0882
2024-01-08,RES-C,Reservoir C,96.668,0.59,1.155,0.13,30.24,4.33,0.16,180.0,1.052,0.135,winter,1,21.1458,79.0882
2024-01-09,RES-C,Reservoir C,96.674,0.763,1.095,0.09,28.69,3.74,0.1,180.0,0.887,0.092,winter,1,21.1458,79.0882
2024-01-10,RES-C,Reservoir C,96.365,0.785,1.074,0.6,27.65,3.43,0.74,180.0,0.988,0.163,winter,1,21.1458,79.0882
2024-01-11,RES-C,Reservoir C,95.966,1.174,1.158,0.34,27.93,4.08,0.41,180.0,0.949,0.129,winter,1,21.1458,79.0882
2024-01-12,RES-C,Reservoir C,96.17,0.897,1.056,0.03,27.03,4.24,0.03,180.0,0.992,0.08,winter,1,21.1458,79.0882
2024-01-13,RES-C,Reservoir C,96.451,0.758,1.14,0.22,28.33,4.06,0.25,180.0,0.995,0.041,winter,1,21.1458,79.0882
2024-01-14,RES-C,Reservoir C,96.024,1.041,1.088,0.46,28.24,4.26,0.55,180.0,0.856,0.106,winter,1,21.1458,79.0882
2024-01-15,RES-C,Reservoir C,96.103,0.823,0.77,0.2,28.02,4.64,0.24,180.0,0.585,0.137,winter,1,21.1458,79.0882
2024-01-16,RES-C,Reservoir C,96.639,1.913,0.652,1.44,26.61,3.94,1.71,180.0,0.481,0.129,winter,1,21.1458,79.0882
2024-01-17,RES-C,Reservoir C,97.062,1.053,0.838,0.82,28.32,3.57,0.98,180.0,0.74,0.124,winter,1,21.1458,79.0882
2024-01-18,RES-C,Reservoir C,97.473,1.579,0.99,1.11,27.36,3.8,1.39,180.0,0.876,0.141,winter,1,21.1458,79.0882
2024-01-19,RES-C,Reservoir C,98.0,0.899,0.865,0.69,26.82,4.13,0.86,180.0,0.648,0.143,winter,1,21.1458,79.0882
2024-01-20,RES-C,Reservoir C,98.0,1.256,0.607,0.35,29.52,3.97,0.41,180.0,0.433,0.086,winter,1,21.1458,79.0882
2024-01-21,RES-C,Reservoir C,98.0,1.407,1.191,0.5,30.6,4.62,0.56,180.0,0.996,0.079,winter,1,21.1458,79.0882
2024-01-22,RES-C,Reservoir C,98.0,1.438,0.941,0.53,30.33,4.12,0.59,180.0,0.788,0.123,winter,1,21.1458,79.0882
2024-01-23,RES-C,Reservoir C,98.0,1.442,0.915,0.26,28.78,4.05,0.31,180.0,0.779,0.07,winter,1,21.1458,79.0882
2024-01-24,RES-C,Reservoir C,98.0,0.996,0.811,0.19,27.68,3.72,0.23,180.0,0.623,0.034,winter,1,21.1458,79.0882
2024-01-25,RES-C,Reservoir C,98.0,1.298,1.013,0.13,27.92,3.9,0.15,180.0,0.85,0.142,winter,1,21.1458,79.0882
2024-01-26,RES-C,Reservoir C,98.0,1.816,1.145,0.91,28.49,3.98,1.02,180.0,1.003,0.154,winter,1,21.1458,79.0882
2024-01-27,RES-C,Reservoir C,98.0,0.518,1.107,0.23,27.5,3.32,0.26,180.0,1.027,0.148,winter,1,21.1458,79.0882
2024-01-28,RES-C,Reservoir C,97.454,0.685,1.097,0.2,29.58,3.92,0.23,180.0,0.9,0.116,winter,1,21.1458,79.0882
2024-01-29,RES-C,Reservoir C,97.022,0.535,1.21,0.52,25.56,3.2,0.65,180.0,1.038,0.126,winter,1,21.1458,79.0882
2024-01-30,RES-C,Reservoir C,96.962,1.209,1.113,0.07,27.65,3.7,0.09,180.0,0.993,0.095,winter,1,21.1458,79.0882
2024-01-31,RES-C,Reservoir C,95.674,0.376,1.575,0.21,28.96,3.74,0.24,180.0,1.366,0.085,winter,1,21.1458,79.0882
2024-02-01,RES-C,Reservoir C,95.39,0.413,1.434,0.48,30.99,4.52,0.55,180.0,1.272,0.119,winter,2,21.1458,79.0882
2024-02-02,RES-C,Reservoir C,95.558,0.901,1.233,0.99,31.71,4.61,1.1,180.0,1.07,0.113,winter,2,21.1458,79.0882
2024-02-03,RES-C,Reservoir C,94.757,0.194,1.168,0.0,32.71,4.59,0.0,180.0,0.973,0.048,winter,2,21.1458,79.0882
2024-02-04,RES-C,Reservoir C,95.038,1.25,1.363,0.71,33.82,4.18,0.86,180.0,1.179,0.106,winter,2,21.1458,79.0882
2024-02-05,RES-C,Reservoir C,94.077,0.496,1.207,0.15,30.45,4.12,0.17,180.0,1.043,0.126,winter,2,21.1458,79.0882
2024-02-06,RES-C,Reservoir C,93.812,0.7,1.164,1.0,30.36,3.74,1.15,180.0,1.023,0.093,winter,2,21.1458,79.0882
2024-02-07,RES-C,Reservoir C,93.581,0.847,1.126,0.12,30.86,4.16,0.15,180.0,0.877,0.05,winter,2,21.1458,79.0882
2024-02-08,RES-C,Reservoir C,93.663,1.08,0.963,0.55,30.15,4.31,0.67,180.0,0.85,0.125,winter,2,21.1458,79.0882
2024-02-09,RES-C,Reservoir C,93.265,0.435,1.164,0.59,30.24,4.43,0.69,180.0,0.976,0.097,winter,2,21.1458,79.0882
2024-02-10,RES-C,Reservoir C,93.127,0.831,1.006,0.57,30.83,4.34,0.67,180.0,0.86,0.123,winter,2,21.1458,79.0882
2024-02-11,RES-C,Reservoir C,92.777,1.04,1.395,0.53,33.48,4.9,0.66,180.0,1.222,0.136,winter,2,21.1458,79.0882
2024-02-12,RES-C,Reservoir C,92.688,1.03,1.099,0.71,31.63,4.37,0.86,180.0,0.887,0.13,winter,2,21.1458,79.0882
2024-02-13,RES-C,Reservoir C,93.346,1.076,0.715,0.78,32.04,4.27,0.97,180.0,0.58,0.1,winter,2,21.1458,79.0882
2024-02-14,RES-C,Reservoir C,93.601,1.502,0.664,0.59,30.85,4.46,0.66,180.0,0.484,0.148,winter,2,21.1458,79.0882
2024-02-15,RES-C,Reservoir C,94.838,1.746,0.906,0.4,32.76,4.7,0.45,180.0,0.743,0.122,winter,2,21.1458,79.0882
2024-02-16,RES-C,Reservoir C,94.637,0.803,0.721,0.23,34.25,4.45,0.25,180.0,0.603,0.092,winter,2,21.1458,79.0882
2024-02-17,RES-C,Reservoir C,94.374,0.478,1.064,0.28,30.93,4.33,0.35,180.0,0.851,0.093,winter,2,21.1458,79.0882
